,,GS 채널 판매 보고의 건 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,기준일자,2026-06-01,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Key,구분,사업장,채널,판매기간(시작),판매기간(종료),투숙기간(시작),투숙기간(종료),KPI (객실수 실),KPI 매출 (백만원),영업장,상품명,상품,노출영역,비고,
,14,한국중부,삼척,카카오쇼핑라이브(스마트인피니),26.02.04,26.02.08,26.02.02,26.04.30,,,삼척,,"조식+오션2인(호텔 소인1인 추가혜택)/ 조식+오션3,4인(리조트)",2/4 라이브 진행,,
,16,한국중부,양양,티딜(스마트인피니),26.02.05,26.02.08,26.02.02,26.04.30,,,양양,,"조식+오션2,3,4인 (호텔 소인 1인 무료제공)+음료 무료+주중혜택",회원대상 LMS발송,,
,15,비발디파크,비발디,카카오 예약하기(타이드스퀘어),26.02.05,26.02.08,26.03.02,26.04.30,,,펠/빌,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,16,비발디파크,비발디,인플루언서xG마켓(다온맘),26.02.05,26.02.08,26.03.02,26.04.30,,,벨/캄,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,17,한국중부,델피노,"지마켓,옥션(종이비행기)",26.02.09,26.02.12,26.02.02,26.04.30,,,"벨,캄 델피노",,"조식+오션or키즈클럽 3,4인",지마켓.옥션 설 빅세일 참여,,
,18,한국남부,해운대,카카오메이커스(올마이투어),26.02.09,26.02.15,26.02.02,26.04.30,,,해운대,,조식2인+라운지set,카카오메이커스 판매,,
,19,비발디파크,비발디,인플루언서x트립비토즈(로제맘),26.02.09,26.02.14,26.03.02,26.04.30,,,벨/캄,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,20,비발디파크,비발디,마이리얼트립(스마트인피니),26.02.09,26.02.15,26.03.02,26.04.30,,,비발디,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,21,비발디파크,비발디,펫인플루언서x종이비행기(율무),26.02.09,26.02.13,26.03.02,26.04.30,,,펫,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,24,한국중부,양양,쿠팡,26.02.10,26.02.10,26.02.02,26.04.30,,,양양,,"조식+오션2,3,4인 (호텔 소인 1인 무료제공)+음료 무료+주중혜택",골드박스판매,,
,22,한국남부,진도,맘맘,26.02.10,26.02.10,26.02.03,26.04.30,,,진도,,협의중,,,
,23,한국중부,삼척,11번가(스마트인피니),26.02.11,26.02.11,26.02.03,26.04.30,,,삼척,,"조식+오션2인(호텔 소인1인 추가혜택)/ 조식+오션3,4인(리조트)",60분러쉬 판매,,
,24,한국중부,삼척,카카오톡예약하기(타이드스퀘어),26.02.13,26.02.22,26.02.19,26.04.30,,,삼척,,"조식+오션2인(호텔 소인1인 추가혜택)/ 조식+오션3,4인(리조트)",2/13 1번구좌 메세지 발송 협의,,
,25,비발디파크,비발디,카카오쇼핑라이브(웹투어),26.02.15,26.02.22,26.03.02,26.04.30,,,비발디,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,29,한국중부,양양,카카오메이커스(올마이투어),26.02.23,26.03.02,26.02.05,26.04.30,,,양양,,"조식+오션+음료2, 석식+오션+음료2(소인1or미취삭2무료혜택)+추가혜택",카카오메이커스판매,2/4까지 전달,
,26,한국중부,삼척,인플루언서(쿠팡),26.02.23,26.03.02,26.02.05,26.04.30,,,삼척,,"조식+오션+음료2,오션+음료2(호텔이용시 소인1인무료혜택)+추가혜택",인플루언서 @ 쪼기 / 골드박스 노출,,
,27,한국남부,거제,인플루언서(스마트인피니),26.02.23,26.02.25,26.02.05,26.04.30,,,거제,,협의중,인플루언서 @비글리맘 ,,
,28,비발디파크,비발디,쿠팡,26.02.23,26.02.23,26.03.02,26.04.30,,,비발디,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매 (골드박스),,
,29,비발디파크,비발디,카카오 예약하기(타이드스퀘어),26.02.24,26.02.26,26.03.02,26.04.30,,,비발디,,3-4월 얼리버드 (오션+액티비티 / 조식+오션+액티비티),3-4월 얼리버드 상품 판매,,
,30,한국남부,진도,인플루언서(스마트인피니),26.03.01,26.03.04,26.03.01,26.05.31,,,진도,,협의중,지마켓(지락페) 쿠폰적용,,
,31,한국중부,르네블루,여기어때,26.03.02,26.03.04,26.03.02,26.05.31,,,르네블루,,"룸온니 / 조식2인 ( 웰컴티 무료제공 , 조식패키지 상품 추가 1인무료)",지마켓(지락페) 쿠폰적용,,
,32,한국남부,거제,놀이의발견,26.03.02,26.03.08,26.03.02,26.05.31,,,거제,,협의중,봄시즌힐링여행 /쿠폰적용,,
,33,한국중부,델피노,마이리얼트립,26.03.04,26.03.10,26.03.04,26.05.31,,,델피노,,"조식+오션or키즈클럽 3,4인 (음료2잔 무료제공)",,,
,34,한국중부,단양,마이리얼트립,26.03.04,26.03.10,26.03.04,26.05.31,,,단양,,협의중,,,
,35,한국남부,변산,마이리얼트립,26.03.04,26.03.10,26.03.04,26.05.31,,,변산,,협의중,,,
,36,한국남부,여수,마이리얼트립,26.03.04,26.03.10,26.03.04,26.05.31,,,여수,,협의중,,,
,37,비발디파크,비발디,마이리얼트립(직계약),26.03.04,26.03.10,26.03.04,26.05.31,,,비발디,,객실+조식+오션+액티비티,직계약 기념 프로모션 진행,,
,42,한국중부,양양,카카오톡예약하기(타이드스퀘어),26.03.05,26.03.10,26.03.05,26.05.31,,,델피노,,"조식+오션+음료2,오션+음료2 (소인1인혜택_+추가혜택",,,
,38,한국남부,청송,인플루언서(스마트인피니),26.03.09,26.03.12,26.03.09,26.05.31,,,청송,,온천2인 / 조식+온천3인 + 추가혜택,인플루언서(혜연) / 11번가 판매,,
,39,한국남부,변산,놀이의발견,26.03.09,26.03.15,26.03.09,26.05.31,,,변산,,협의중,봄시즌힐링여행 /쿠폰적용,,
,40,비발디파크,비발디,강아지의날 기획전(카카오 예약하기),26.03.09,26.03.15,26.03.09,26.05.31,,,펫,,객실+펫페어링메뉴+멍푸치노+소냐르인형+특전+할인권,강아지의날(3/23) 기념 사전 프로모션 진행 ,,
,41,한국남부,거제,티딜(스마트인피니),26.03.09,26.03.15,26.03.09,26.05.31,,,거제,,협의중,회원대상 LMS발송,,
,42,비발디파크,비발디,티딜(스마트인피니),26.03.11,26.03.15,26.03.10,26.05.31,,,비발디,,객실+조식+오션+액티비티,회원대상 LMS발송,,
,43,한국중부,델피노,카카오톡예약하기(타이드스퀘어),26.03.11,26.03.17,26.03.11,26.05.31,,,델피노,,조식or오션or인피니티 / 조식+오션or인피니티,3/11 1번구좌 메세지 발송/현대카드 프리비아 판매진행,,
,44,한국남부,청송,쿠팡,26.03.16,26.03.16,26.03.16,26.05.31,,,청송,,온천2인/ 조식+온천3인+혜택,3/16 골들박스 1일 판매,,
,45,한국중부,델피노,티딜(스마트인피니),26.03.16,26.03.22,26.03.16,26.05.31,,,"벨,캄 델피노",,"조식+오션or키즈클럽 3,4인",회원대상 LMS발송,,
,51,한국중부,양양,여기어때,26.03.16,26.03.22,26.03.16,26.05.31,,,양양,,"조식+오션+음료2,오션+음료2(소인1인or미취학2 무료혜택)+추가혜택",쏠비치 브랜드 기획전,,
,46,한국중부,삼척,여기어때,26.03.16,26.03.22,26.03.16,26.05.31,,,삼척,,"조식+오션+음료2,오션+음료2(호텔이용시 소인1인 무료혜택)+추가혜택",쏠비치 브랜드 기획전,,
,47,한국중부,르네블루,여기어때,26.03.16,26.03.22,26.03.16,26.05.31,,,르네블루,,"룸온니 / 조식2인 ( 웰컴티 무료제공 , 조식패키지 상품 추가 1인무료)",쏠비치 브랜드 기획전,,
,48,한국남부,진도,여기어때,26.03.16,26.03.22,26.03.16,26.05.31,,,진도,,협의중,쏠비치 브랜드 기획전,,
,49,한국남부,남해,여기어때,26.03.16,26.03.22,26.03.16,26.05.31,,,남해,,협의중,쏠비치 브랜드 기획전,,
,50,한국남부,거제,인플루언서(스마트인피니),26.03.16,26.03.22,26.03.16,26.05.31,,,거제,,협의중,인플루언서(민럽) / 쿠팡 골드박스,,
,51,비발디파크,비발디,펫인플루언서x코이스토리(슈슈와수달이),26.03.16,26.03.19,26.03.16,26.05.31,,,펫,,객실+펫페어링메뉴+멍푸치노+소냐르인형+특전+할인권,코이스토리 x 인플루언서(슈슈와 수달이) ,,
,52,한국중부,단양,톡딜(스마트인피니),26.03.17,26.03.22,26.03.17,26.05.31,,,단양,,협의중,톡딜 브랜드딜,,
,53,한국남부,변산,톡딜(스마트인피니),26.03.17,26.03.22,26.03.17,26.05.31,,,변산,,협의중,톡딜 브랜드딜,,
,54,한국남부,여수,톡딜(스마트인피니),26.03.17,26.03.22,26.03.17,26.05.31,,,여수,,협의중,톡딜 브랜드딜,,
,55,비발디파크,비발디,톡딜(스마트인피니),26.03.17,26.03.22,26.03.17,26.05.31,,,비발디,,객실+조식+오션+액티비티,톡딜 브랜드딜,,
,56,비발디파크,양평,카카오 예약하기,26.03.17,26.03.22,26.03.17,26.05.31,,,양평,,객실+해물파전피자&막걸리+웰컴티+주중레이트체크아웃,,,
,57,한국중부,천안,하나투어 라이브,26.03.17,26.03.22,26.03.17,26.05.31,,,천안,,객실 + 조식3 + 오션3 + 레전드2 + 할인권,라이브 방송,,
,58,한국중부,단양,하나투어 라이브,26.03.17,26.03.22,26.03.17,26.05.31,,,단양,,객실+조식3+워터3+레전드2+웰컴티2+할인권+인플 혜택,라이브 방송,,
,59,아시아퍼시픽,캄제주,하나투어 라이브,26.03.17,26.03.22,26.03.17,26.07.15,,,제주,,객실 + 조식2 + 사우나2 + 웰컴티2 + 할인권,라이브 방송,,
,60,아시아퍼시픽,벨제주,하나투어 라이브,26.03.17,26.03.22,26.03.17,26.07.15,,,제주,,객실 + 조식2 + 사우나2 + 웰컴티2 + 할인권,라이브 방송,,
,61,한국중부,삼척,인플루언서(스마트인피니),26.03.19,26.03.22,26.03.19,26.05.31,,,삼척,,"객실+조식+오션 +음료3,4인 / 호텔 추가혜택",인플루언서 @ 은찐맘(11번가),,
,62,한국남부,진도,프리즘,26.03.23,26.03.29,26.03.05,26.05.31,,,진도,,협의중,,,
,63,한국중부,델피노,놀유니버스,26.03.23,26.03.29,26.03.23,26.05.31,,,"델피노(빌리지,펠리체)",,"조식+오션or키즈클럽 3,4인",,,
,64,한국중부,델피노,카카오메이커스(올마이투어),26.03.23,26.03.30,26.03.09,26.05.31,,,"벨,캄 델피노",,"조식+오션or 키즈클럽 3,4인+음료2잔 무료제공+추가혜택",카카오메이커스판매,,
,65,한국중부,삼척,티딜(스마트인피니),26.03.23,26.03.26,26.03.23,26.06.30,,,삼척,,"객실+조식+오션 +음료3,4인 / 호텔 추가혜택",,,
,72,한국중부,양양,놀이의발견,26.03.23,26.03.29,26.03.09,26.05.31,,,양양,,베이커리세트+사우나무료 / 송이조식2인+사우나무료,봄시즌힐링여행 /쿠폰적용,,
,66,한국중부,단양,놀이의발견,26.03.23,26.03.29,26.03.09,26.05.31,,,단양,,협의중,봄시즌힐링여행 /쿠폰적용,,
,67,비발디파크,비발디,놀이의발견,26.03.23,26.03.29,26.03.11,26.05.31,,,비발디,,객실+조식+오션+웰컴티+액티비티,봄시즌힐링여행 /쿠폰적용,,
,68,비발디파크,비발디,인플루언서x다온맘(코이스토리),26.03.23,26.03.26,26.03.23,26.05.31,,,벨.캄,,객실+조식+오션+웰컴티+액티비티,코이스토리 x 인플루언서(다온맘),,
,69,한국남부,변산,티딜(스마트인피니),26.03.23,26.03.29,26.03.23,26.05.31,,,변산,,협의중,회원대상 LMS발송,,
,70,아시아퍼시픽,"벨,캄 제주",티딜(스마트인피니),26.03.23,26.03.29,26.03.23,26.05.31,,,제주,,협의중,회원대상 LMS발송,,
,71,비발디파크,비발디,놀유니버스,26.03.23,26.03.29,26.03.23,26.05.31,,,펠/빌,,객실+조식+오션+웰컴티+액티비티,펠리체 기획전 ,,
,72,한국남부,변산,티딜,26.03.23,26.03.29,26.03.23,26.04.30,,,변산,,객실+오션4+전북투어2+할인권,,,
,73,한국남부,해운대,11번가,26.03.24,26.03.24,26.03.24,26.04.30,,,해운대,,객실+라인지set+주중L/O,60분 어택,,
,74,비발디파크,비발디,카카오 예약하기,26.03.27,26.03.27,26.03.27,26.05.31,,,캄,캄 원데이 메가딜,객실+오션3인+앤트월드3인+사우나3인+액티비티3인+롱스테이,,,
,75,비발디파크,비발디,쿠팡 골드박스,26.03.29,26.03.30,26.03.31,26.05.31,,,벨,,객실+조식3인+오션3인+액티비티,골드박스 판매,,
,76,한국남부,거제,인플루언서(쿠팡),26.03.30,26.04.05,26.03.16,26.05.31,,,거제,,협의중,,,
,77,한국중부,삼척,놀이의발견,26.03.30,26.04.05,26.03.16,26.05.31,,,삼척,,상시상품,봄시즌힐링여행 /쿠폰적용,,
,78,한국중부,천안,놀이의발견,26.03.30,26.04.05,26.03.16,26.05.31,,,천안,,협의중,봄시즌힐링여행 /쿠폰적용,,
,79,비발디파크,비발디,카카오메이커스(올마이투어),26.03.30,26.04.06,26.04.13,26.06.30,,,비발디,,객실+조식+오션+웰컴티+액티비티,5-6월 상품 판매,,
,80,한국남부,여수,야놀자,26.03.30,26.04.05,26.03.16,26.07.15,,,여수,,객실+크루즈2인+사우나2인,,,
,81,한국남부,변산,인플루언서 × G마켓 (꽃맘),26.04.01,26.04.04,26.04.01,26.07.15,,,변산,,협의중,G마켓 x 인플루언서,,
,82,한국남부,남해,11번가,26.04.01,26.04.01,26.04.01,26.06.30,,,남해,,협의중,타임딜,,
,83,비발디파크,비발디,프리즘 For 10,26.04.03,26.04.03,26.04.06,26.05.31,,,캄,캄 원데이 메가딜,객실+오션3인+앤트월드3인+사우나3인+액티비티3인+롱스테이,,,
,84,한국중부,르네블루,"인플루언서(11번가,스마트인피니)",26.04.06,26.04.09,26.03.16,26.07.15,,,르네블루,인플루언서 바이쏨,룸온니/ 조식 패키지 ( 음료2잔 무료제공 / 조식패키지 1인 추가무료제공),인플루언서 @ 바이쏨(11번가),,
,85,한국중부,델피노,"인플루언서(11번가,스마트인피니)",26.04.06,26.04.09,26.03.16,26.07.15,,,"벨,캄 델피노",인플루언서 바이쏨,"조식+오션+피자 3,4인+추가혜택",인플루언서 @ 바이쏨(11번가),,
,86,한국중부,단양,카카오톡예약하기(타이드스퀘어),26.04.08,26.04.12,26.03.16,26.06.30,,,단양,,협의중,소노기획전 / 숙세페  쿠폰적용/1번구좌,,
,87,한국중부,천안,카카오톡예약하기(타이드스퀘어),26.04.08,26.04.12,26.03.17,26.06.30,,,천안,,협의중,소노기획전 / 숙세페  쿠폰적용/1번구좌,,
,88,한국중부,삼척,카카오톡예약하기(타이드스퀘어),26.04.08,26.04.12,26.03.17,26.06.30,,,삼척,,"조식or오션 3,4인",소노기획전 / 숙세페  쿠폰적용/1번구좌,,
,89,한국중부,르네블루,카카오톡예약하기(타이드스퀘어),26.04.08,26.04.12,26.03.17,26.06.30,,,르네블루,,룸온니 / 조식pkg+추가혜택,소노기획전 / 숙세페  쿠폰적용/1번구좌,,
,90,비발디파크,비발디,카카오톡예약하기(타이드스퀘어),26.04.08,26.04.12,26.03.16,26.06.30,,,비발디,,객실+조식+오션+웰컴티+액티비티,소노기획전 / 숙세페  쿠폰적용/1번구좌,,
,91,비발디파크,비발디,마이리얼트립,26.04.08,26.04.30,26.04.08,26.04.30,,,비발디,,객실+조식or오션,,,
,92,한국중부,델피노,프리즘,26.04.09,26.04.15,26.04.17,26.07.15,,,델피노,,"오픈런(룸온니+감자빵) / 오션or인피, 조식+오션or인피, 2박올클(피자세트 포함)",라이브 및 인플루언서 판매,,
,100,한국중부,양양,"인플루언서(11번가,스마트인피니)",26.04.09,26.04.13,26.04.09,26.07.15,,,양양,,"조식+오션+음료 2,3,4인",인플루언서 판매,,
,93,한국남부,청송,카카오톡예약하기(타이드스퀘어),26.04.10,26.04.15,26.04.10,26.07.16,,,청송,,"조식+솔샘온천2,3인",숙세페 쿠폰적용 ,,
,102,한국중부,양양,카카오쇼핑라이브(스마트인피니),26.04.13,26.04.19,26.03.17,26.06.30,,,양양,,"조식+오션+음료 2,3,4인",카카오쇼핑라이브 / 톡딜 /인플루언서 협의중,,
,94,한국남부,변산,카카오쇼핑라이브(스마트인피니),26.04.13,26.04.19,26.03.17,26.06.30,,,변산,,협의중,카카오쇼핑라이브 / 톡딜 /인플루언서 협의중,,
,95,한국남부,변산,트립비토즈,26.04.13,26.04.19,26.03.17,26.06.30,,,변산,,"오션+투어패스+L/C+할인권/ 3,4인",퍼플픽,,
,96,아시아퍼시픽,고양,카카오쇼핑라이브(스마트인피니),26.04.13,26.04.19,26.03.17,26.06.30,,,고양,,협의중,카카오쇼핑라이브 / 톡딜 /인플루언서 협의중,,
,97,비발디파크,비발디,카카오쇼핑라이브(스마트인피니),26.04.13,26.04.19,26.03.17,26.06.30,,,비발디,,객실+조식+오션+웰컴티+액티비티,카카오쇼핑라이브 / 톡딜 /인플루언서 협의중,,
,98,한국중부,단양,인플루언서(미소데이즈),26.04.13,26.04.17,26.04.13,26.07.16,,,단양,,조식+오션+레전드+키즈특전+투어바우처+할인권,,,
,99,한국남부,변산,인플루언서 (다온맘),26.04.13,26.04.15,26.04.13,26.07.15,,,변산,,협의중,,,
,109,한국중부,양양,트립비토즈,26.04.14,26.04.18,26.04.14,26.07.16,,,양양,,조식+오션+웰컴티+할인권,셀럽샵,,
,100,한국남부,남해,카카오톡예약하기(타이드스퀘어),26.04.15,26.04.19,26.04.15,26.07.15,,,남해,,"성2,소1 : 객실 + 조식 + 인피니티풀or아이스비치 + 웰컴티",카카오 예약하기 앱푸쉬등,,
,101,한국남부,청송,인플루언서(바이쏨),26.04.19,26.04.21,26.04.19,26.07.16,,,청송,,조식 또는 온천+웰컴티+할인권,,,
,102,한국중부,천안,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,천안,,조식2+1+할인권,11번가 빅딜,,
,103,한국중부,단양,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,단양,,조식2+1+할인권,11번가 빅딜,,
,104,한국남부,거제,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,거제,,조식2+1+할인권,11번가 빅딜,,
,105,한국중부,델피노,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,델피노,,조식2+1+할인권,11번가 빅딜,,
,106,한국중부,삼척,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,삼척,,조식2+1+할인권,11번가 빅딜,,
,117,한국중부,양양,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,양양,,조식2+1+할인권,11번가 빅딜,,
,107,한국남부,진도,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,진도,,조식2+1+할인권,11번가 빅딜,,
,108,한국남부,여수,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,여수,,조식2+1+할인권,11번가 빅딜,,
,109,한국남부,해운대,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,해운대,,조식2+1+할인권,11번가 빅딜,,
,110,아시아퍼시픽,캄제주,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,제주,,조식2+1+할인권,11번가 빅딜,,
,111,아시아퍼시픽,벨제주,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,제주,,조식2+1+할인권,11번가 빅딜,,
,112,한국남부,남해,11번가(스마트인피니),26.04.20,26.04.26,26.04.20,26.06.30,,,남해,,조식2+1+할인권,11번가 빅딜,,
,113,한국중부,천안,카카오메이커스(올마이투어),26.04.20,26.04.27,26.04.27,26.07.15,,,단양,,협의중,카카오메이커스 판매,,
,114,비발디파크,비발디,11번가(스마트인피니) x 인플루언서,26.04.20,26.04.26,26.03.19,26.06.30,,,비발디,,객실+조식+오션+웰컴티+액티비티,11번가 빅딜,,
,115,비발디파크,비발디,프리즘 For 10,26.04.21,26.04.21,26.04.22,26.06.30,,,펠/빌,,객실+조식4인+오션4인+액티비티4매+음료4잔+롱스테이,프리즘10분 라이브방송,,
,116,한국남부,해운대,여기어때,26.04.22,26.04.28,26.04.22,26.07.16,,,해운대,,"객실 + 라운지set(맥주2, 나쵸)",,,
,117,한국남부,남해,여기어때,26.04.23,26.04.26,26.04.23,26.07.16,,,남해,,"성2,소1 : 객실 + 조식 + 인피니티풀or아이스비치 + 웰컴티",,,
,118,한국중부,삼척,놀유니버스,26.04.27,26.05.03,26.04.27,26.07.15,,,삼척,,조식2+1,쏠비치 브랜드 기획전,,
,130,한국중부,양양,놀유니버스,26.04.27,26.05.03,26.04.27,26.07.15,,,양양,,조식2+1,쏠비치 브랜드 기획전,,
,119,한국중부,르네블루,놀유니버스,26.04.27,26.05.03,26.04.27,26.07.15,,,르네블루,,조식2+1,쏠비치 브랜드 기획전,,
,120,한국남부,진도,놀유니버스,26.04.27,26.05.03,26.04.27,26.07.15,,,진도,,조식2+1,쏠비치 브랜드 기획전,,
,121,한국남부,남해,놀유니버스,26.04.27,26.05.03,26.04.27,26.07.15,,,남해,,조식2+1,쏠비치 브랜드 기획전,,
,122,한국남부,청송,카카오메이커스(올마이투어),26.04.27,26.05.04,26.04.27,26.07.15,,,청송,,"객실+조식+솔샘온천+음료3잔_2,3인 (2인상품이용시 소인1인무료혜택적용)",카카오메이커스 판매,,
,123,비발디파크,비발디,쿠팡 골드박스(4/27~30) ,26.04.27,26.04.30,26.04.27,26.07.16,,,비발디,,객실+조식3인+오션3인+액티비티,골드박스 판매,,
,124,한국남부,거제,맘맘(웹투어),26.04.27,26.05.03,26.04.27,26.07.16,,,거제,,조식2+1,,,
,137,한국중부,양양,인플루언서(리리맘),26.04.28,26.04.30,26.04.28,26.07.16,,,양양,,조식+오션+웰컴티,,,
,125,한국남부,변산,쿠팡 골드박스,26.04.29,26.04.30,26.04.29,26.07.15,,,변산,,협의중,,,
,126,비발디파크,양평,카카오톡예약하기(타이드스퀘어),26.05.01,26.05.10,26.05.01,26.07.16,,,양평,,객실+브런치2인,5/1~5 프리비아 노출 / 5/6이후 메세지발송,,
,140,한국중부,양양,카카오톡예약하기(타이드스퀘어),26.05.01,26.05.10,26.05.01,26.07.16,,,양양,,"조식+오션2인 (음료2잔,인추비무료,호텔13시체크아웃,소인1인구명조끼 무료혜택)",5/1~5 프리비아 노출 / 5/6이후 메세지발송,,
,127,한국남부,여수,카카오톡예약하기(타이드스퀘어),26.05.01,26.05.10,26.05.01,26.07.16,,,여수,,협의중,5/1~5 프리비아 노출 / 5/6이후 메세지발송,,
,128,비발디파크,비발디,인플루언서x11번가(미소데이즈),26.05.01,26.05.04,26.05.06,26.07.15,,,벨/캄,,객실+조식3인+오션3인+앤트월드3인+액티비티3매,인플루언서 판매,,
,129,비발디파크,비발디,G마켓 빅스마일데이(종이비행기),26.05.01,26.05.19,26.05.01,26.07.19,,,벨/캄,,5월 전략상품,"빅스마일데이 티징 5/1~5, 본프로모션 5/6~19",,
,130,한국남부,여수,G마켓 빅스마일데이(종이비행기),26.05.01,26.05.19,26.05.01,26.07.19,,,여수,,협의중,,,
,145,한국중부,양양,11번가(종이비행기),26.05.04,26.05.10,26.05.04,26.06.30,,,양양,,객실+조식+오션+음료3인,11번가 바다가는달 프로모션진행(쿠폰적용),,
,131,한국중부,삼척,11번가(종이비행기),26.05.04,26.05.10,26.05.04,26.06.30,,,삼척,,객실+조식or오션+음료3인,11번가 바다가는달 프로모션진행(쿠폰적용),,
,132,한국중부,르네블루,롯데온(스마트인피니),26.05.04,26.05.10,26.05.04,26.07.16,,,르네블루,,조식2+1,국내 숙박 카테고리 노출,,
,133,한국중부,델피노,인플루언서x지마켓(스마트인피니),26.05.06,26.05.09,26.05.06,26.07.15,,,"벨,캄 델피노",다온맘,"객실+조식+오션플레이or키즈클럽 3,4인 +추가혜택+할인권",,,
,134,비발디파크,비발디,"회원, D멤버스, OTA, GOTA",26.05.06,26.05.17,26.05.06,26.07.16,2000,426,캄/펠/빌,비발디X5월 전략 프로모션,[소노벨 / 소노캄 / 소노펫] 2/3/4인 패키지 : 객실 + 오션월드(or앤트월드) + 액티비티 / [소노펠리체 / 소노펠리체 빌리지] 4/5/6인 패키지: 객실 + 오션월드(or앤트월드or실내수영장or인피니풀) + 액티비티 ,,,
,198,비발디파크,비발디,비발디 5월 전략 프로모션,26.05.06,26.05.17,26.05.06,26.07.16,,,캄/펠/빌,,,,,
,135,한국중부,삼척,카카오톡예약하기(타이드스퀘어),26.05.11,26.05.17,26.05.11,26.07.16,,,삼척,,"객실+조식_오션+음료3,4인",카카오톡메세지 발송,,
,136,비발디파크,비발디,카카오톡예약하기(타이드스퀘어),26.05.11,26.05.17,26.05.11,26.07.16,,,비발디,,5월 전략상품,카카오톡메세지 발송,,
,137,비발디파크,비발디,카카오 메이커스,26.05.11,26.05.18,26.05.17,26.07.16,,,벨,,회원 동반 상품(객실+오션4인+앤트월드or레전드2인+액티비티) ,카카오 메이커스 판매,,
,138,비발디파크,비발디,여기어때 오픈런,26.05.11,26.05.13,26.05.11,26.07.16,,,벨/캄,,객실+조식+오션+앤트월드+곤돌라+액티비티+롱스테이+할인권,오픈런 기획전,,
,154,한국중부,양양,인플루언서X 쿠팡,26.05.11,26.05.17,26.05.11,26.07.15,,,양양,,"객실+조식+오션3,4인+추가혜택+할인권",민혜주 인플루언서,,
,139,비발디파크,비발디,마이리얼트립,26.05.11,26.05.17,26.05.11,26.07.16,,,벨/캄,,객실+조식+오션+곤돌라+액티비디+할인권,단독 프로모션 진행 ,,
,140,한국남부,청송,티딜(스마트인피니),26.05.11,26.05.14,26.05.11,26.07.16,,,청송,,"객실+조식+온천2,3인",회원대상 lms발송,,
,141,한국남부,경주,인플루언서(스마트인피니),26.05.11,26.05.17,26.06.01,26.07.15,,,경주,,객실+풀앤스파2인(소인1인comp)+할인권,,,
,142,한국남부,진도,인플루언서(스마트인피니),26.05.12,26.05.15,26.05.12,26.07.16,,,진도,,협의중,,,
,143,한국남부,남해,야놀자333데이(가칭),26.05.12,26.05.17,26.05.12,26.07.15,,,남해,,"객실+조식+인피니티풀or아이스비치+웰컴티 3인(성2, 소1)",,,
,144,한국남부,해운대,카카오톡예약하기(타이드스퀘어),26.05.18,26.05.22,26.05.18,26.07.16,,,해운대,,협의중,카카오톡메세지 발송,,
,145,한국남부,청송,카카오톡예약하기(타이드스퀘어),26.05.18,26.05.22,26.05.18,26.07.16,,,청송,,"조식+온천2,3인",카카오톡메세지 발송,,
,146,한국중부,단양,카카오 메이커스,26.05.18,26.05.25,26.05.25,26.07.16,,,단양,,협의중,카카오 메이커스 판매,,
,199,한국남부,남해,여기어때,26.05.18,26.05.24,26.05.18,26.07.16,,,남해,,"객실+조식+인피니티풀or아이스비치+웰컴티 3인(성2, 소1)",,,
,147,비발디파크,비발디,쿠팡 인플루언서 공동구매,26.05.19,26.05.21,26.05.11,26.07.16,,,벨/캄,5/8 촬영예정,"객실+조식+오션+액티비티 3,4인 상품 ",쿠팡 인플루언서 공동구매,,
